,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1997-98,22,DET,NBA,28:13,5,6,0,0,5,6,6,7,4,4,6,4,2,2,2,5,11,10.6
1998-99,23,SAC,NBA,36:45,7,12,0,0,7,12,4,5,7,7,12,2,2,4,1,5,16,21.0
1999-00,24,SAC,NBA,38:34,6,12,0,0,6,12,6,8,6,11,14,3,5,4,3,6,17,21.1
2000-01,25,SAC,NBA,56:09,10,15,0,1,10,15,10,12,8,14,18,3,5,5,5,6,22,24.9
2001-02,26,SAC,NBA,38:56,9,12,0,0,9,12,6,6,8,11,17,3,4,7,5,6,23,24.7
2002-03,27,SAC,NBA,26:55,7,13,0,0,7,13,7,10,8,8,16,2,3,3,4,5,15,16.7
2003-04,28,IND,NBA,21:15,4,7,0,0,4,7,2,3,6,6,9,1,2,3,1,5,8,9.9
2004-05,29,IND,NBA,45:40,6,13,0,0,6,13,4,4,8,7,11,2,3,3,3,6,13,12.1
2005-06,30,IND,NBA,32:19,4,9,0,0,4,9,5,6,6,11,16,2,4,2,3,6,9,11.1
2006-07,31,CLE,NBA,11:05,2,4,0,0,2,4,1,2,4,3,4,2,1,1,1,5,4,4.7
2007-08,32,BOS,NBA,13:44,4,5,0,0,4,5,5,6,3,4,5,1,1,1,1,6,10,8.3
Career,,,,56:09,10,15,0,1,10,15,10,12,8,14,18,4,5,7,5,6,23,24.9
5 Seasons,,SAC,NBA,56:09,10,15,0,1,10,15,10,12,8,14,18,3,5,7,5,6,23,24.9
3 Seasons,,IND,NBA,45:40,6,13,0,0,6,13,5,6,8,11,16,2,4,3,3,6,13,12.1
1 Season,,DET,NBA,28:13,5,6,0,0,5,6,6,7,4,4,6,4,2,2,2,5,11,10.6
1 Season,,CLE,NBA,11:05,2,4,0,0,2,4,1,2,4,3,4,2,1,1,1,5,4,4.7
1 Season,,BOS,NBA,13:44,4,5,0,0,4,5,5,6,3,4,5,1,1,1,1,6,10,8.3
