,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,SAC,NBA,C,8,141,.633,1.6,1.000,.767,.200,.033,.000,.000,.633,.739,.333,.000,,,.474,.167,5,,,,0,0
2001-02,26,SAC,NBA,C,15,193,.525,1.9,1.000,.700,.275,.025,.000,.000,.525,.643,.273,.000,,,.524,.100,4,,,,0,0
2002-03,27,SAC,NBA,C,8,91,.292,3.0,1.000,.667,.250,.042,.042,.000,.292,.313,.333,.000,.000,,.429,.167,3,,,,0,0
2003-04,28,IND,NBA,C,3,13,.000,16.5,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,,,.000,0,,,,0,0
2004-05,29,IND,NBA,C,9,67,.400,11.1,1.000,.267,.133,.200,.400,.000,.400,.500,.000,.333,.500,,1.000,.067,1,,,,0,0
2005-06,30,IND,NBA,C,4,15,.000,0.0,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,.000,0,,,,0,0
2006-07,31,CLE,NBA,C,3,3,,,,,,,,,,,,,,,,,0,,,,0,0
Career,,,NBA,,50,523,.473,3.5,1.000,.643,.223,.054,.080,.000,.473,.583,.280,.167,.333,,.547,.125,13,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,31,425,.500,2.1,1.000,.713,.245,.032,.011,.000,.500,.597,.304,.000,.000,,.489,.138,12,,,,0,0
3 seasons,,IND,NBA,,16,95,.333,11.1,1.000,.278,.111,.167,.444,.000,.333,.400,.000,.333,.375,,1.000,.056,1,,,,0,0
1 season,,CLE,NBA,,3,3,,,,,,,,,,,,,,,,,0,,,,0,0
