,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,19,LAL,NBA,SF,79,2279,.402,12.9,.727,.278,.141,.150,.159,.273,.443,.607,.289,.330,.394,.294,.362,.047,30,.982,.412,.364,1,0
2017-18,20,LAL,NBA,SF,59,1975,.470,10.1,.862,.373,.152,.135,.200,.138,.483,.673,.207,.350,.434,.390,.363,.074,53,.951,.276,.448,1,0
2018-19,21,LAL,NBA,SF,52,1760,.497,10.1,.871,.340,.185,.204,.141,.129,.521,.681,.437,.389,.437,.330,.363,.063,43,.903,.415,.359,0,0
2019-20,22,NOP,NBA,PF,56,1919,.466,14.0,.648,.255,.133,.166,.093,.352,.509,.669,.373,.437,.394,.387,.325,.063,55,.898,.257,.429,2,0
Career,,,NBA,,246,7933,.460,11.9,.767,.308,.151,.164,.144,.233,.492,.661,.334,.385,.417,.357,.352,.062,181,.924,.319,.398,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,LAL,NBA,,190,6014,.458,11.0,.823,.332,.160,.163,.167,.177,.485,.658,.319,.361,.423,.329,.362,.062,126,.953,.376,.379,2,0
1 season,,NOP,NBA,,56,1919,.466,14.0,.648,.255,.133,.166,.093,.352,.509,.669,.373,.437,.394,.387,.325,.063,55,.898,.257,.429,2,0
