Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,OAK,ABA,PG,5,NA,19,1.9,11.4,0.167,0,0,NA,1.9,11.4,0.167,3.8,11.4,0.333,NA,NA,3.8,13.3,9.5,11.4,7.6
Career,NA,,ABA,,5,NA,19,1.9,11.4,0.167,0,0,NA,1.9,11.4,0.167,3.8,11.4,0.333,NA,NA,3.8,13.3,9.5,11.4,7.6
