,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,21,CHA,NBA,PG,66,1792,100%,,,,,-15.3,+0.7,72,35,40,6,86,20,605,18,47
2012-13,22,CHA,NBA,PG,82,2859,100%,,,,,-9.1,+3.4,115,58,60,14,147,32,1040,38,103
2013-14,23,CHA,NBA,PG,73,2614,100%,,,,,+2.9,+9.0,88,65,67,1,108,34,998,15,73
2014-15,24,CHO,NBA,PG,62,2119,100%,,,,,-5.0,-3.3,51,38,45,5,105,23,706,33,76
2015-16,25,CHO,NBA,PG,81,2885,100%,,,,,+3.9,+3.9,85,71,54,3,158,29,1037,25,103
2016-17,26,CHO,NBA,PG,79,2739,100%,,,,,+3.7,+10.7,85,75,58,3,134,26,1021,35,112
2017-18,27,CHO,NBA,PG,80,2736,100%,,,,,+3.6,+11.1,122,41,59,1,164,25,1035,40,90
2018-19,28,CHO,NBA,PG,82,2863,100%,,,,,+0.5,+6.5,123,75,64,5,186,62,1164,40,126
2019-20,29,BOS,NBA,PG,50,1592,100%,,,,,+6.5,+0.2,50,46,45,1,82,32,596,17,59
Career,,,NBA,,655,22199,100%,,,,,-0.6,+5.3,791,504,492,39,1170,283,8202,261,789
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,"CHA,CHO",NBA,,605,20607,100%,,,,,-1.2,+5.7,741,458,447,38,1088,251,7606,244,730
1 season,,BOS,NBA,,50,1592,100%,,,,,+6.5,+0.2,50,46,45,1,82,32,596,17,59
