,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2013-14,23,CHA,NBA,44:38,11,18,4,9,7,9,5,6,1,5,5,8,2,3,6,3,29,25.8
2015-16,25,CHO,NBA,41:32,14,30,4,8,11,23,8,8,2,5,5,7,2,2,3,3,37,24.8
Career,,,,44:38,14,30,4,9,11,23,8,8,2,5,5,8,2,3,6,3,37,25.8
