Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,25,FTW,BAA,NA,47,NA,NA,0.314,0.278,NA,NA,NA,NA,NA,-2.2,1.8,-0.4,NA
1949-50,26,FTW,NBA,NA,66,NA,NA,0.379,0.368,NA,NA,NA,NA,NA,0.1,2.9,3,NA
Career,NA,,TOT,NA,113,NA,NA,0.348,0.324,NA,NA,NA,NA,NA,-2.1,4.7,2.6,NA
,NA,,NBA,NA,66,NA,NA,0.379,0.368,NA,NA,NA,NA,NA,0.1,2.9,3,NA
,NA,,BAA,NA,47,NA,NA,0.314,0.278,NA,NA,NA,NA,NA,-2.2,1.8,-0.4,NA
