Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Gerald Paddio,,0.6,-0.1,-0.4
Bill Martin,-14.2,0.6,-0.1,-0.2
Marcus Haislip,-16.6,0.6,0,-0.2
Joby Wright,-36.3,0.6,0,-0.1
Samardo Samuels,-40.0,0.7,0,-0.1
Linton Townes,-40.4,0.7,0,-0.1
Mel Bennett,-45.4,0.7,0.1,-0.1
Ron Grandison,-46.9,0.6,0,0
Okaro White,-48.7,0.6,0.2,0
Alton Ford,-51.3,0.8,0.1,-0.1
DeAndre' Bembry,-51.9,0.9,0.3,-0.4
