Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1990-91,25,CLE,NBA,SF,70,22,1181,9.1,21.6,0.419,0.3,1,0.25,8.8,20.6,0.427,3.2,4,0.796,1.6,3.4,5,3.8,0.9,0.3,3,3,21.5,NA,93,113
1992-93,27,SEA,NBA,SF,41,3,307,11.6,25.9,0.447,0.3,1.3,0.25,11.2,24.6,0.457,2.3,3.4,0.667,2.8,5.4,8.1,5.4,2.3,1,2.6,3.9,25.7,NA,104,106
1993-94,28,TOT,NBA,SF,18,1,137,8.1,22.2,0.367,0,0.4,0,8.1,21.8,0.373,3.3,5.9,0.563,1.9,4.1,5.9,4.1,1.5,0,2.2,3.3,19.6,NA,89,111
1993-94,28,IND,NBA,SF,7,1,55,8.4,21.5,0.391,0,0,NA,8.4,21.5,0.391,0.9,1.9,0.5,0,4.7,4.7,3.7,0.9,0,3.7,1.9,17.8,NA,79,108
1993-94,28,NYK,NBA,SF,3,0,8,12.9,32.3,0.4,0,0,NA,12.9,32.3,0.4,0,0,NA,0,0,0,0,0,0,0,19.4,25.9,NA,88,107
1993-94,28,WSB,NBA,SF,8,0,74,7.4,21.6,0.344,0,0.7,0,7.4,21,0.355,5.4,9.5,0.571,3.4,4.1,7.4,4.7,2,0,1.4,2.7,20.3,NA,96,114
Career,NA,,NBA,,129,26,1625,9.5,22.5,0.421,0.2,1,0.242,9.2,21.5,0.429,3,4,0.746,1.9,3.8,5.7,4.2,1.2,0.4,2.9,3.2,22.2,NA,95,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CLE,NBA,,70,22,1181,9.1,21.6,0.419,0.3,1,0.25,8.8,20.6,0.427,3.2,4,0.796,1.6,3.4,5,3.8,0.9,0.3,3,3,21.5,NA,93,113
1 season,NA,SEA,NBA,,41,3,307,11.6,25.9,0.447,0.3,1.3,0.25,11.2,24.6,0.457,2.3,3.4,0.667,2.8,5.4,8.1,5.4,2.3,1,2.6,3.9,25.7,NA,104,106
1 season,NA,WSB,NBA,,8,0,74,7.4,21.6,0.344,0,0.7,0,7.4,21,0.355,5.4,9.5,0.571,3.4,4.1,7.4,4.7,2,0,1.4,2.7,20.3,NA,96,114
1 season,NA,IND,NBA,,7,1,55,8.4,21.5,0.391,0,0,NA,8.4,21.5,0.391,0.9,1.9,0.5,0,4.7,4.7,3.7,0.9,0,3.7,1.9,17.8,NA,79,108
1 season,NA,NYK,NBA,,3,0,8,12.9,32.3,0.4,0,0,NA,12.9,32.3,0.4,0,0,NA,0,0,0,0,0,0,0,19.4,25.9,NA,88,107
