,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,20,CLE,NBA,PG,60,988,.424,17.6,.463,.208,.043,.048,.165,.537,.430,.521,.100,.091,.500,.419,.413,.013,1,.942,.371,.391,2,0
2007-08,21,CLE,NBA,PG,58,1765,.432,19.7,.424,.112,.052,.034,.226,.576,.421,.462,.292,.375,.438,.440,.422,.000,0,.890,.425,.456,2,0
2008-09,22,CLE,NBA,PG,75,1795,.391,19.2,.463,.112,.055,.049,.247,.537,.402,.458,.207,.385,.423,.382,.469,.002,1,.898,.424,.383,0,0
2009-10,23,CLE,NBA,PG,56,1068,.466,19.3,.444,.116,.063,.049,.216,.556,.454,.548,.412,.538,.397,.477,.556,.000,0,.944,.322,.417,0,0
2010-11,24,CLE,NBA,SG,67,1865,.400,17.3,.556,.145,.136,.064,.211,.444,.398,.427,.344,.429,.403,.403,.301,.000,0,.822,.154,.467,2,0
2011-12,25,CLE,NBA,SG,35,916,.351,19.4,.440,.101,.089,.032,.218,.560,.294,.600,.227,.125,.204,.396,.625,.000,0,.855,.237,.394,1,0
2012-13,26,CLE,NBA,PG,46,919,.340,22.0,.340,.069,.049,.012,.211,.660,.333,.529,.250,.333,.288,.344,.679,.000,0,.911,.135,.409,3,0
Career,,,NBA,,397,9316,.402,19.0,.464,.124,.077,.045,.218,.536,.397,.482,.294,.370,.391,.407,.437,.002,2,.888,.302,.418,10,0
