,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,23,PHO,NBA,PF,10,68,.417,2.9,1.000,.583,.375,.042,.000,.000,.417,.429,.444,.000,,,.500,.000,0,,,,0,0
2016-17,24,PHO,NBA,C,47,708,.517,4.7,.996,.498,.408,.086,.004,.004,.519,.609,.431,.435,.000,.000,.725,.011,3,,.000,,1,0
2017-18,25,PHO,NBA,PF,5,70,.389,5.1,1.000,.333,.500,.167,.000,.000,.389,.667,.333,.000,,,.857,.000,0,,,,0,0
2018-19,26,BRK,NBA,PF,5,26,.615,7.6,.923,.308,.385,.231,.000,.077,.667,.750,.600,.667,,.000,.750,.000,0,,.000,,0,0
Career,,,NBA,,67,872,.506,4.7,.994,.488,.410,.093,.003,.006,.509,.599,.432,.400,.000,.000,.718,.009,3,,.000,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,62,846,.502,4.6,.997,.495,.411,.087,.003,.003,.503,.595,.425,.370,.000,.000,.716,.010,3,,.000,,1,0
1 season,,BRK,NBA,,5,26,.615,7.6,.923,.308,.385,.231,.000,.077,.667,.750,.600,.667,,.000,.750,.000,0,,.000,,0,0
