Thru 4 Years,Thru 4 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Alan Williams,,2.1,0.2,0.2,0
Dean Tolson,88.0,2,0.2,0,NA
Joe Roberts,87.6,1.9,0.2,0.2,0
J.J. Anderson,85.7,2.3,0.2,0.1,NA
Dick Ricketts,84.7,2,0.1,0,NA
Gerard King,80.3,2.3,0.5,0.2,NA
Eric Moreland,79.4,2.3,0,0,0
Linton Johnson,76.6,1.9,0.4,0.4,0
Earl Clark,75.6,2.3,0.3,0.3,-0.3
Tellis Frank,74.5,2,0.6,0.3,0.1
Sean May,73.7,2.2,0.4,0.3,-0.3
