,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,27,UTA,NBA,C,5,64,.364,1.0,1.000,.818,.182,.000,.000,.000,.364,.444,.000,,,,.500,.273,2,,,,0,0
2001-02,28,UTA,NBA,C,4,87,.619,2.3,1.000,.762,.095,.143,.000,.000,.619,.688,.500,.333,,,.615,.143,3,,,,0,0
2002-03,29,UTA,NBA,C,5,151,.444,3.4,1.000,.667,.222,.056,.056,.000,.444,.625,.125,.000,.000,,.563,.167,6,,,,0,0
2004-05,31,SAC,NBA,C,2,26,1.000,1.3,1.000,.667,.333,.000,.000,.000,1.000,1.000,1.000,,,,.667,.333,1,,,,0,0
Career,,,NBA,,16,328,.507,2.6,1.000,.718,.183,.070,.028,.000,.507,.627,.231,.200,.000,,.583,.183,12,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,UTA,NBA,,14,302,.485,2.6,1.000,.721,.176,.074,.029,.000,.485,.612,.167,.200,.000,,.576,.176,11,,,,0,0
1 season,,SAC,NBA,,2,26,1.000,1.3,1.000,.667,.333,.000,.000,.000,1.000,1.000,1.000,,,,.667,.333,1,,,,0,0
