,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,VIR,ABA,,9,,1,,,,6,6,,,,,,,,,21
1974-75,23,VIR,ABA,,9,,0,,,,5,8,,,,,,,,,19
1975-76,24,SSL,ABA,,5,,1,,,,3,5,,,,,,,,,10
Career,,,,,9,,1,,,,6,8,,,,,,,,,21
2 Seasons,,VIR,ABA,,9,,1,,,,6,8,,,,,,,,,21
1 Season,,SSL,ABA,,5,,1,,,,3,5,,,,,,,,,10
