Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,KCK,NBA,PF,82,61,1643,147,247,0.595,0,0,NA,147,247,0.595,0.595,70,114,0.614,170,315,485,62,68,12,51,247,364
1983-84,23,KCK,NBA,PF,71,1,960,63,126,0.5,0,0,NA,63,126,0.5,0.5,48,60,0.8,73,149,222,50,41,9,33,138,174
1984-85,24,KCK,NBA,PF,22,0,225,26,44,0.591,0,0,NA,26,44,0.591,0.591,10,19,0.526,15,29,44,18,3,1,12,26,62
1986-87,26,SAS,NBA,PF,60,7,980,84,192,0.438,4,31,0.129,80,161,0.497,0.448,51,69,0.739,96,188,284,83,40,11,36,144,223
1987-88,27,SAS,NBA,PF,68,1,837,50,109,0.459,1,2,0.5,49,107,0.458,0.463,41,63,0.651,82,140,222,49,29,5,27,94,142
1988-89,28,TOT,NBA,PF,43,0,258,13,36,0.361,0,2,0,13,34,0.382,0.361,4,9,0.444,22,56,78,14,7,1,7,45,30
1988-89,28,CHI,NBA,PF,13,0,94,5,7,0.714,0,0,NA,5,7,0.714,0.714,1,2,0.5,4,19,23,6,3,1,1,23,11
1988-89,28,PHO,NBA,PF,30,0,164,8,29,0.276,0,2,0,8,27,0.296,0.276,3,7,0.429,18,37,55,8,4,0,6,22,19
1989-90,29,CHI,NBA,PF,46,0,503,37,70,0.529,0,2,0,37,68,0.544,0.529,30,41,0.732,46,92,138,28,16,4,17,67,104
1990-91,30,PHO,NBA,PF,55,0,573,45,97,0.464,5,16,0.313,40,81,0.494,0.49,28,38,0.737,44,107,151,36,24,4,19,46,123
1991-92,31,PHO,NBA,PF,52,4,505,62,121,0.512,20,50,0.4,42,71,0.592,0.595,16,24,0.667,25,86,111,37,16,2,17,45,160
1992-93,32,TOT,NBA,PF,41,4,308,26,69,0.377,8,27,0.296,18,42,0.429,0.435,9,12,0.75,12,52,64,15,12,2,7,41,69
1992-93,32,GSW,NBA,PF,30,4,229,16,46,0.348,7,22,0.318,9,24,0.375,0.424,7,10,0.7,8,40,48,13,9,1,5,35,46
1992-93,32,CHI,NBA,PF,11,0,79,10,23,0.435,1,5,0.2,9,18,0.5,0.457,2,2,1,4,12,16,2,3,1,2,6,23
Career,NA,,NBA,,540,78,6792,553,1111,0.498,38,130,0.292,515,981,0.525,0.515,307,449,0.684,585,1214,1799,392,256,51,226,893,1451
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,KCK,NBA,,175,62,2828,236,417,0.566,0,0,NA,236,417,0.566,0.566,128,193,0.663,258,493,751,130,112,22,96,411,600
3 seasons,NA,PHO,NBA,,137,4,1242,115,247,0.466,25,68,0.368,90,179,0.503,0.516,47,69,0.681,87,230,317,81,44,6,42,113,302
2 seasons,NA,SAS,NBA,,128,8,1817,134,301,0.445,5,33,0.152,129,268,0.481,0.453,92,132,0.697,178,328,506,132,69,16,63,238,365
3 seasons,NA,CHI,NBA,,70,0,676,52,100,0.52,1,7,0.143,51,93,0.548,0.525,33,45,0.733,54,123,177,36,22,6,20,96,138
1 season,NA,GSW,NBA,,30,4,229,16,46,0.348,7,22,0.318,9,24,0.375,0.424,7,10,0.7,8,40,48,13,9,1,5,35,46
