Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,22,MMT,ABA,PF,7,52,3.2,0.392,0,0.944,20,15.3,17.7,0,4.4,3.1,38.6,30.9,NA,-0.1,0,-0.1,-0.103
Career,NA,,ABA,,7,52,3.2,0.392,0,0.944,20,15.3,17.7,0,4.4,3.1,38.6,30.9,NA,-0.1,0,-0.1,-0.103
