,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,SYR,NBA,,6,,4,6,,,,15
1950-51,25,SYR,NBA,,2,,4,,,,,8
Career,,,,,6,,4,,,,,15
