Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,23,DLC,ABA,PG,1,NA,12:00,4,6,0.667,2,4,0.5,0,0,NA,NA,3,1,NA,NA,NA,2,10
1970-71,24,UTS,ABA,SG,1,NA,17:00,1,7,0.143,0,2,0,0,2,0,0,1,2,NA,NA,0,2,2
1971-72,25,UTS,ABA,SG,1,NA,18:00,1,8,0.125,0,3,0,0,0,NA,0,0,3,NA,NA,2,0,2
Career,NA,,ABA,,3,NA,47,6,21,0.286,2,9,0.222,0,2,0,0,4,6,NA,NA,2,4,14
