Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,25,DET,NBA,PG,10,0,181,4.9,12.9,0.381,2.5,8.3,0.296,2.5,4.6,0.533,0.9,1.2,0.75,0.3,6.1,6.4,7.7,1.5,0,1.8,4.3,13.2,NA,105,99
2003-04,27,MIL,NBA,PG,5,5,144,6.7,12.6,0.529,3.7,7.8,0.476,3,4.8,0.615,1.5,2.2,0.667,0.7,6.7,7.4,13.7,1.9,0,3.3,5.2,18.5,NA,126,110
2004-05,28,MIA,NBA,PG,15,15,498,6.6,13.8,0.481,4.2,9.7,0.429,2.5,4.1,0.605,1.9,3.2,0.6,0.3,4.1,4.4,6.4,0.7,0,1.8,2.6,19.3,NA,125,107
2005-06,29,CLE,NBA,PG,13,0,181,2.5,8,0.308,1.5,5.6,0.278,0.9,2.5,0.375,0.9,1.2,0.75,0.6,4.3,4.9,3.7,0.6,0,0.9,5.3,7.4,NA,102,112
2006-07,30,CLE,NBA,PG,11,0,139,3.2,10.5,0.308,2.8,8.9,0.318,0.4,1.6,0.25,1.2,1.2,1,0.4,3.2,3.6,4.4,0,0,0,4,10.5,NA,120,107
2007-08,31,CLE,NBA,SG,5,0,26,4.3,21.5,0.2,4.3,15,0.286,0,6.4,0,0,0,NA,0,0,0,2.1,0,0,2.1,2.1,12.9,NA,65,111
Career,NA,,NBA,,59,20,1169,5.3,12.4,0.427,3.3,8.7,0.382,2,3.8,0.531,1.4,2.2,0.66,0.4,4.6,5,6.8,0.9,0,1.7,3.7,15.4,NA,118,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CLE,NBA,,29,0,346,2.9,10,0.29,2.3,7.6,0.298,0.6,2.4,0.267,1,1.1,0.857,0.5,3.6,4,3.9,0.3,0,0.6,4.5,9.1,NA,104,110
1 season,NA,MIA,NBA,,15,15,498,6.6,13.8,0.481,4.2,9.7,0.429,2.5,4.1,0.605,1.9,3.2,0.6,0.3,4.1,4.4,6.4,0.7,0,1.8,2.6,19.3,NA,125,107
1 season,NA,DET,NBA,,10,0,181,4.9,12.9,0.381,2.5,8.3,0.296,2.5,4.6,0.533,0.9,1.2,0.75,0.3,6.1,6.4,7.7,1.5,0,1.8,4.3,13.2,NA,105,99
1 season,NA,MIL,NBA,,5,5,144,6.7,12.6,0.529,3.7,7.8,0.476,3,4.8,0.615,1.5,2.2,0.667,0.7,6.7,7.4,13.7,1.9,0,3.3,5.2,18.5,NA,126,110
