Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1950-51,22,BOS,NBA,PG,69,NA,NA,0.415,0.321,NA,NA,NA,NA,NA,2.2,1.8,3.9,NA
1951-52,23,BOS,NBA,PG,66,2681,21.4,0.445,0.365,NA,NA,NA,NA,NA,4.9,2.8,7.7,0.138
1952-53,24,BOS,NBA,PG,71,2945,21.7,0.446,0.445,NA,NA,NA,NA,NA,4.7,2.5,7.2,0.117
1953-54,25,BOS,NBA,PG,72,2857,21,0.464,0.414,NA,NA,NA,NA,NA,6.5,1.6,8.1,0.137
1954-55,26,BOS,NBA,PG,71,2747,21.3,0.48,0.433,NA,NA,NA,NA,NA,6.3,1.5,7.8,0.137
1955-56,27,BOS,NBA,PG,72,2767,20.2,0.461,0.461,NA,NA,NA,NA,NA,4.3,2.6,6.8,0.119
1956-57,28,BOS,NBA,PG,64,2364,21,0.452,0.35,NA,NA,NA,NA,NA,4,4.7,8.8,0.178
1957-58,29,BOS,NBA,PG,65,2222,17.9,0.415,0.258,NA,NA,NA,NA,NA,0.8,4.6,5.4,0.116
1958-59,30,BOS,NBA,PG,65,2403,19.9,0.454,0.306,NA,NA,NA,NA,NA,3.3,5.4,8.7,0.174
1959-60,31,BOS,NBA,PG,75,2588,18.7,0.439,0.272,NA,NA,NA,NA,NA,1.9,5.9,7.8,0.145
1960-61,32,BOS,NBA,PG,76,2468,17.4,0.436,0.327,NA,NA,NA,NA,NA,0.9,6.3,7.2,0.14
1961-62,33,BOS,NBA,PG,75,2114,18.3,0.443,0.282,NA,NA,NA,NA,NA,0.7,5.6,6.3,0.144
1962-63,34,BOS,NBA,PG,76,1975,16.6,0.448,0.302,NA,NA,NA,NA,NA,0.1,5.1,5.2,0.126
1969-70,41,CIN,NBA,PG,7,34,8.6,0.579,1,NA,NA,NA,32,NA,0,0,0.1,0.101
Career,NA,,NBA,,924,30165,19.8,0.446,0.35,NA,NA,NA,32,NA,40.6,50.5,91.1,0.139
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13 seasons,NA,BOS,NBA,,917,30131,19.8,0.446,0.349,NA,NA,NA,NA,NA,40.6,50.4,91,0.139
1 season,NA,CIN,NBA,,7,34,8.6,0.579,1,NA,NA,NA,32,NA,0,0,0.1,0.101
