Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,BOS,NBA,PG,2,NA,NA,9,42,0.214,10,12,0.833,15,12,8,28
1951-52,23,BOS,NBA,PG,3,NA,138,26,65,0.4,41,44,0.932,12,19,13,93
1952-53,24,BOS,NBA,PG,6,NA,270,46,120,0.383,61,73,0.836,25,37,21,153
1953-54,25,BOS,NBA,PG,6,NA,260,33,116,0.284,60,75,0.8,32,38,20,126
1954-55,26,BOS,NBA,PG,7,NA,299,53,139,0.381,46,48,0.958,43,65,26,152
1955-56,27,BOS,NBA,PG,3,NA,124,28,56,0.5,23,25,0.92,24,26,4,79
1956-57,28,BOS,NBA,PG,10,NA,440,67,207,0.324,68,91,0.747,61,93,27,202
1957-58,29,BOS,NBA,PG,11,NA,457,67,196,0.342,64,75,0.853,71,82,20,198
1958-59,30,BOS,NBA,PG,11,NA,460,72,221,0.326,70,94,0.745,76,119,28,214
1959-60,31,BOS,NBA,PG,13,NA,468,80,262,0.305,39,51,0.765,48,116,27,199
1960-61,32,BOS,NBA,PG,10,NA,337,50,147,0.34,67,88,0.761,43,91,33,167
1961-62,33,BOS,NBA,PG,14,NA,474,86,241,0.357,52,76,0.684,64,123,43,224
1962-63,34,BOS,NBA,PG,13,NA,393,72,204,0.353,39,47,0.83,32,116,44,183
Career,NA,,NBA,,109,NA,4120,689,2016,0.342,640,799,0.801,546,937,314,2018
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13 seasons,NA,BOS,NBA,,109,NA,4120,689,2016,0.342,640,799,0.801,546,937,314,2018
