Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,BOS,NBA,PG,69,NA,NA,401,1138,0.352,276,365,0.756,474,341,185,1078
1951-52,23,BOS,NBA,PG,66,NA,2681,512,1388,0.369,409,506,0.808,421,441,190,1433
1952-53,24,BOS,NBA,PG,71,NA,2945,464,1320,0.352,479,587,0.816,449,547,227,1407
1953-54,25,BOS,NBA,PG,72,NA,2857,486,1262,0.385,411,522,0.787,394,518,201,1383
1954-55,26,BOS,NBA,PG,71,NA,2747,522,1316,0.397,460,570,0.807,424,557,165,1504
1955-56,27,BOS,NBA,PG,72,NA,2767,440,1223,0.36,476,564,0.844,492,642,206,1356
1956-57,28,BOS,NBA,PG,64,NA,2364,478,1264,0.378,363,442,0.821,309,478,134,1319
1957-58,29,BOS,NBA,PG,65,NA,2222,445,1262,0.353,277,326,0.85,322,463,136,1167
1958-59,30,BOS,NBA,PG,65,NA,2403,484,1260,0.384,329,385,0.855,359,557,135,1297
1959-60,31,BOS,NBA,PG,75,NA,2588,568,1481,0.384,319,403,0.792,352,715,146,1455
1960-61,32,BOS,NBA,PG,76,NA,2468,513,1382,0.371,352,452,0.779,331,587,196,1378
1961-62,33,BOS,NBA,PG,75,NA,2114,462,1181,0.391,251,333,0.754,261,584,135,1175
1962-63,34,BOS,NBA,PG,76,NA,1975,392,988,0.397,219,298,0.735,193,515,175,1003
1969-70,41,CIN,NBA,PG,7,NA,34,1,3,0.333,3,3,1,5,10,11,5
Career,NA,,NBA,,924,NA,30165,6168,16468,0.375,4624,5756,0.803,4786,6955,2242,16960
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13 seasons,NA,BOS,NBA,,917,NA,30131,6167,16465,0.375,4621,5753,0.803,4781,6945,2231,16955
1 season,NA,CIN,NBA,,7,NA,34,1,3,0.333,3,3,1,5,10,11,5
