Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,BOS,NBA,PG,1,NA,,2,12,0.167,4,5,0.8,9,8,3,8
1951-52,23,BOS,NBA,PG,1,1,33:00,4,14,0.286,1,2,0.5,4,13,3,9
1952-53,24,BOS,NBA,PG,1,1,36:00,4,11,0.364,7,7,1,5,3,1,15
1953-54,25,BOS,NBA,PG,1,1,34:00,6,15,0.4,8,8,1,11,4,1,20
1954-55,26,BOS,NBA,PG,1,1,35:00,7,14,0.5,6,7,0.857,9,5,1,20
1955-56,27,BOS,NBA,PG,1,1,24:00,2,8,0.25,3,4,0.75,7,2,6,7
1956-57,28,BOS,NBA,PG,1,1,28:00,4,14,0.286,2,2,1,5,7,0,10
1957-58,29,BOS,NBA,PG,1,1,31:00,8,20,0.4,4,6,0.667,5,10,0,20
1958-59,30,BOS,NBA,PG,1,1,32:00,4,8,0.5,5,6,0.833,5,4,0,13
1959-60,31,BOS,NBA,PG,1,1,26:00,1,7,0.143,0,0,NA,5,8,2,2
1960-61,32,BOS,NBA,PG,1,1,33:00,2,11,0.182,0,0,NA,3,8,6,4
1961-62,33,BOS,NBA,PG,1,1,31:00,4,13,0.308,3,4,0.75,6,8,2,11
1962-63,34,BOS,NBA,PG,1,1,25:00,4,11,0.364,0,0,NA,4,6,2,8
Career,NA,,NBA,,13,12,368,52,158,0.329,43,51,0.843,78,86,27,147
