Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,BOS,NBA,PG,2,NA,NA,4.5,21,0.214,5,6,0.833,7.5,6,4,14
1951-52,23,BOS,NBA,PG,3,NA,46,8.7,21.7,0.4,13.7,14.7,0.932,4,6.3,4.3,31
1952-53,24,BOS,NBA,PG,6,NA,45,7.7,20,0.383,10.2,12.2,0.836,4.2,6.2,3.5,25.5
1953-54,25,BOS,NBA,PG,6,NA,43.3,5.5,19.3,0.284,10,12.5,0.8,5.3,6.3,3.3,21
1954-55,26,BOS,NBA,PG,7,NA,42.7,7.6,19.9,0.381,6.6,6.9,0.958,6.1,9.3,3.7,21.7
1955-56,27,BOS,NBA,PG,3,NA,41.3,9.3,18.7,0.5,7.7,8.3,0.92,8,8.7,1.3,26.3
1956-57,28,BOS,NBA,PG,10,NA,44,6.7,20.7,0.324,6.8,9.1,0.747,6.1,9.3,2.7,20.2
1957-58,29,BOS,NBA,PG,11,NA,41.5,6.1,17.8,0.342,5.8,6.8,0.853,6.5,7.5,1.8,18
1958-59,30,BOS,NBA,PG,11,NA,41.8,6.5,20.1,0.326,6.4,8.5,0.745,6.9,10.8,2.5,19.5
1959-60,31,BOS,NBA,PG,13,NA,36,6.2,20.2,0.305,3,3.9,0.765,3.7,8.9,2.1,15.3
1960-61,32,BOS,NBA,PG,10,NA,33.7,5,14.7,0.34,6.7,8.8,0.761,4.3,9.1,3.3,16.7
1961-62,33,BOS,NBA,PG,14,NA,33.9,6.1,17.2,0.357,3.7,5.4,0.684,4.6,8.8,3.1,16
1962-63,34,BOS,NBA,PG,13,NA,30.2,5.5,15.7,0.353,3,3.6,0.83,2.5,8.9,3.4,14.1
Career,NA,,NBA,,109,NA,38.5,6.3,18.5,0.342,5.9,7.3,0.801,5,8.6,2.9,18.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13 seasons,NA,BOS,NBA,,109,NA,38.5,6.3,18.5,0.342,5.9,7.3,0.801,5,8.6,2.9,18.5
