Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,BOS,NBA,PG,2,NA,NA,NA,NA,0.214,NA,NA,0.833,NA,NA,NA,NA
1951-52,23,BOS,NBA,PG,3,NA,138,6.8,17,0.4,10.7,11.5,0.932,3.1,5,3.4,24.3
1952-53,24,BOS,NBA,PG,6,NA,270,6.1,16,0.383,8.1,9.7,0.836,3.3,4.9,2.8,20.4
1953-54,25,BOS,NBA,PG,6,NA,260,4.6,16.1,0.284,8.3,10.4,0.8,4.4,5.3,2.8,17.4
1954-55,26,BOS,NBA,PG,7,NA,299,6.4,16.7,0.381,5.5,5.8,0.958,5.2,7.8,3.1,18.3
1955-56,27,BOS,NBA,PG,3,NA,124,8.1,16.3,0.5,6.7,7.3,0.92,7,7.5,1.2,22.9
1956-57,28,BOS,NBA,PG,10,NA,440,5.5,16.9,0.324,5.6,7.4,0.747,5,7.6,2.2,16.5
1957-58,29,BOS,NBA,PG,11,NA,457,5.3,15.4,0.342,5,5.9,0.853,5.6,6.5,1.6,15.6
1958-59,30,BOS,NBA,PG,11,NA,460,5.6,17.3,0.326,5.5,7.4,0.745,5.9,9.3,2.2,16.7
1959-60,31,BOS,NBA,PG,13,NA,468,6.2,20.2,0.305,3,3.9,0.765,3.7,8.9,2.1,15.3
1960-61,32,BOS,NBA,PG,10,NA,337,5.3,15.7,0.34,7.2,9.4,0.761,4.6,9.7,3.5,17.8
1961-62,33,BOS,NBA,PG,14,NA,474,6.5,18.3,0.357,3.9,5.8,0.684,4.9,9.3,3.3,17
1962-63,34,BOS,NBA,PG,13,NA,393,6.6,18.7,0.353,3.6,4.3,0.83,2.9,10.6,4,16.8
Career,NA,,NBA,,109,NA,4120,5.9,17.2,0.342,5.5,6.9,0.801,4.6,8.1,2.7,17.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13 seasons,NA,BOS,NBA,,109,NA,4120,5.9,17.2,0.342,5.5,6.9,0.801,4.6,8.1,2.7,17.4
