Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,SYR,NBA,SG,9,NA,30.8,4.3,10.3,0.419,2.9,3.6,0.813,5.2,2.2,3.9,11.6
1959-60,23,SYR,NBA,SG,3,NA,28,7.3,14.3,0.512,1,1.3,0.75,4.7,3.3,1.7,15.7
1960-61,24,SYR,NBA,SG,8,NA,29,5.1,13.3,0.387,4.1,5,0.825,4.1,2.4,4,14.4
1961-62,25,SYR,NBA,SG,1,NA,5,0,0,NA,0,0,NA,0,0,1,0
1962-63,26,SYR,NBA,SG,5,NA,42.8,8.8,17.4,0.506,5.8,7,0.829,5.4,4.2,4.2,23.4
1963-64,27,PHI,NBA,SG,5,NA,42.2,7.4,19,0.389,6.6,7.8,0.846,5.6,6,3.8,21.4
1964-65,28,PHI,NBA,SG,11,NA,45.9,9.2,20.2,0.455,6.3,7.9,0.793,7.4,5,4.1,24.6
1965-66,29,PHI,NBA,SG,5,NA,45.2,6.4,18.2,0.352,3.6,4.6,0.783,7.2,4.2,4.2,16.4
1966-67,30,PHI,NBA,SG,15,NA,45.9,10.7,25,0.429,6.3,7.9,0.797,5.9,5.3,3.7,27.7
1967-68,31,PHI,NBA,SG,13,NA,42.5,9.2,21.4,0.432,7.3,8.5,0.856,6.1,4.2,3.8,25.8
1968-69,32,PHI,NBA,SG,5,NA,40.8,5.2,16.2,0.321,5.6,7.2,0.778,6,4.6,4.6,16
1969-70,33,PHI,NBA,SG,5,NA,35.6,6.6,14.8,0.446,2.2,2.6,0.846,3.4,5.4,3.2,15.4
1970-71,34,PHI,NBA,SG,7,NA,37.9,7,16,0.438,3.9,5.1,0.75,3.6,4.7,5,17.9
Career,NA,,NBA,,92,NA,39.6,7.7,18,0.425,5.1,6.2,0.812,5.5,4.3,3.9,20.4
