Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,SYR,NBA,SG,9,NA,277,5.1,12.1,0.419,3.4,4.2,0.813,6.1,2.6,4.5,13.5
1959-60,23,SYR,NBA,SG,3,NA,84,9.4,18.4,0.512,1.3,1.7,0.75,6,4.3,2.1,20.1
1960-61,24,SYR,NBA,SG,8,NA,232,6.4,16.4,0.387,5.1,6.2,0.825,5.1,2.9,5,17.8
1961-62,25,SYR,NBA,SG,1,NA,5,0,0,NA,0,0,NA,0,0,7.2,0
1962-63,26,SYR,NBA,SG,5,NA,214,7.4,14.6,0.506,4.9,5.9,0.829,4.5,3.5,3.5,19.7
1963-64,27,PHI,NBA,SG,5,NA,211,6.3,16.2,0.389,5.6,6.7,0.846,4.8,5.1,3.2,18.3
1964-65,28,PHI,NBA,SG,11,NA,505,7.2,15.8,0.455,4.9,6.2,0.793,5.8,3.9,3.2,19.3
1965-66,29,PHI,NBA,SG,5,NA,226,5.1,14.5,0.352,2.9,3.7,0.783,5.7,3.3,3.3,13.1
1966-67,30,PHI,NBA,SG,15,NA,688,8.4,19.6,0.429,4.9,6.2,0.797,4.6,4.1,2.9,21.8
1967-68,31,PHI,NBA,SG,13,NA,553,7.8,18.1,0.432,6.2,7.2,0.856,5.1,3.6,3.2,21.8
1968-69,32,PHI,NBA,SG,5,NA,204,4.6,14.3,0.321,4.9,6.4,0.778,5.3,4.1,4.1,14.1
1969-70,33,PHI,NBA,SG,5,NA,178,6.7,15,0.446,2.2,2.6,0.846,3.4,5.5,3.2,15.6
1970-71,34,PHI,NBA,SG,7,NA,265,6.7,15.2,0.438,3.7,4.9,0.75,3.4,4.5,4.8,17
Career,NA,,NBA,,92,NA,3642,7,16.4,0.425,4.6,5.7,0.812,5,3.9,3.5,18.5
