Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,22,SYR,NBA,SG,9,277,10.3,0.486,0.344,NA,NA,NA,9.8,NA,0.3,0,0.4,0.061
1959-60,23,SYR,NBA,SG,3,84,19,0.525,0.093,NA,NA,NA,19.2,NA,0.3,0,0.3,0.148
1960-61,24,SYR,NBA,SG,8,232,12.8,0.465,0.377,NA,NA,NA,12.6,NA,0.3,0.2,0.4,0.086
1961-62,25,SYR,NBA,SG,1,5,-4.2,NA,NA,NA,NA,NA,0,NA,0,0,0,0.017
1962-63,26,SYR,NBA,SG,5,214,16.8,0.571,0.402,NA,NA,NA,13.7,NA,0.6,0,0.6,0.144
1963-64,27,PHI,NBA,SG,5,211,15.1,0.477,0.411,NA,NA,NA,21.1,NA,0.3,0,0.3,0.067
1964-65,28,PHI,NBA,SG,11,505,17.3,0.521,0.392,NA,NA,NA,16.5,NA,1.1,0.4,1.5,0.139
1965-66,29,PHI,NBA,SG,5,226,9.7,0.405,0.253,NA,NA,NA,14.3,NA,-0.3,0.3,0,0.002
1966-67,30,PHI,NBA,SG,15,688,16.1,0.487,0.315,NA,NA,NA,15.6,NA,1.1,0.8,1.9,0.131
1967-68,31,PHI,NBA,SG,13,553,17.6,0.512,0.399,NA,NA,NA,14.9,NA,1,0.7,1.7,0.147
1968-69,32,PHI,NBA,SG,5,204,10.4,0.413,0.444,NA,NA,NA,15.6,NA,-0.1,0,-0.2,-0.038
1969-70,33,PHI,NBA,SG,5,178,12.7,0.483,0.176,NA,NA,NA,18.8,NA,0.1,-0.1,0.1,0.016
1970-71,34,PHI,NBA,SG,7,265,13.1,0.489,0.321,NA,NA,4.2,18,NA,0.3,0.1,0.3,0.062
Career,NA,,NBA,,92,3642,14.7,0.491,0.346,NA,NA,4.2,15.5,NA,4.8,2.4,7.2,0.096
