Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,SYR,NBA,SG,1,0,18:00,7,11,0.636,0,0,NA,6,2,2,14
1961-62,25,SYR,NBA,SG,1,0,24:00,3,14,0.214,2,7,0.286,10,9,3,8
1962-63,26,SYR,NBA,SG,1,0,15:00,3,7,0.429,0,0,NA,3,2,4,6
1963-64,27,PHI,NBA,SG,1,1,20:00,5,10,0.5,3,4,0.75,3,4,1,13
1964-65,28,PHI,NBA,SG,1,0,21:00,5,11,0.455,3,4,0.75,4,1,2,13
1965-66,29,PHI,NBA,SG,1,0,23:00,4,13,0.308,1,1,1,5,1,4,9
1966-67,30,PHI,NBA,SG,1,1,31:00,5,16,0.313,7,8,0.875,4,1,5,17
1967-68,31,PHI,NBA,SG,1,0,17:00,8,8,1,5,7,0.714,3,3,2,21
1968-69,32,PHI,NBA,SG,1,0,17:00,0,1,0,4,5,0.8,3,2,2,4
1969-70,33,PHI,NBA,SG,1,0,21:00,7,11,0.636,1,1,1,4,3,4,15
Career,NA,,NBA,,10,2,207,47,102,0.461,26,37,0.703,45,28,29,120
