Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,SYR,NBA,SG,68,NA,23.9,4.5,10,0.454,2,2.6,0.778,2.9,1.5,2.8,11.1
1959-60,23,SYR,NBA,SG,70,NA,28.3,5.5,11.6,0.476,2.1,2.7,0.783,4.3,2.7,3,13.2
1960-61,24,SYR,NBA,SG,79,NA,35,7.9,17.5,0.451,3.9,5,0.774,5.8,3.8,3.1,19.6
1961-62,25,SYR,NBA,SG,71,NA,38.1,9.1,20.3,0.447,4.7,5.7,0.819,7.4,4.4,3.5,22.8
1962-63,26,SYR,NBA,SG,80,NA,32.9,7.5,16.2,0.464,4.5,5.4,0.834,5.7,3.4,3.6,19.5
1963-64,27,PHI,NBA,SG,80,NA,39.5,8.9,20.1,0.444,5.4,6.6,0.829,6.1,4.7,3.6,23.3
1964-65,28,PHI,NBA,SG,70,NA,37.1,7.7,17.8,0.433,4.8,5.9,0.811,5.1,4.5,3.6,20.2
1965-66,29,PHI,NBA,SG,80,NA,41.6,8.8,19.8,0.445,5.2,6.4,0.804,5.9,4.8,3.9,22.7
1966-67,30,PHI,NBA,SG,80,NA,38.6,8.7,19.1,0.459,4.6,5.8,0.788,5.3,3.8,3.8,22.1
1967-68,31,PHI,NBA,SG,82,NA,39.8,9.5,19.8,0.478,5.1,6.7,0.769,5.4,4.5,3.5,24.1
1968-69,32,PHI,NBA,SG,82,NA,40.4,8.9,19.5,0.459,5.3,6.6,0.796,5.3,5,3.6,23.1
1969-70,33,PHI,NBA,SG,80,NA,37.8,8.8,19.4,0.455,4.4,5.4,0.815,4.7,5.1,3.8,22
1970-71,34,PHI,NBA,SG,81,NA,37.8,7.3,16.9,0.431,4,5,0.805,4.5,4.6,3.6,18.6
1971-72,35,PHI,NBA,PG,81,NA,29.8,4.8,10.7,0.449,2.2,2.9,0.774,3.3,3.9,3.3,11.8
1972-73,36,PHI,NBA,PG,38,NA,22.3,2.4,6.1,0.392,0.8,1,0.821,2.8,2.9,2,5.6
Career,NA,,NBA,,1122,NA,35.5,7.6,16.8,0.452,4.1,5.1,0.801,5,4,3.4,19.2
