Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,23,DLC,ABA,C,1,NA,24:00,4,9,0.444,0,0,NA,1,1,1,1,4,0,NA,NA,0,5,9
1968-69,24,DLC,ABA,PF,1,NA,29:00,8,12,0.667,0,0,NA,3,3,1,5,14,2,NA,NA,2,5,19
1969-70,25,DLC,ABA,PF,1,NA,18:00,5,7,0.714,1,1,1,0,0,NA,NA,8,0,NA,NA,NA,5,11
Career,NA,,ABA,,3,NA,71,17,28,0.607,1,1,1,4,4,1,6,26,2,NA,NA,2,15,39
