,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1990-91,21,ARKANSAS,38,649,117,235,1,2,51,64,,157,30,19,26,51,94,286,.498,.500,.797,17.1,7.5,4.1,0.8
1991-92,22,ARKANSAS,34,712,133,277,1,7,81,98,,169,36,22,9,48,77,348,.480,.143,.827,20.9,10.2,5.0,1.1
Career,,,72,1361,250,512,2,9,132,162,,326,66,41,35,99,171,634,.488,.222,.815,18.9,8.8,4.5,0.9
