Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,25,MIN,NBA,SG,4,0,72,7,20,0.35,4,13,0.308,3,7,0.429,0.45,4,4,1,1,5,6,4,3,0,2,3,22
2015-16,26,TOT,NBA,SG,31,0,616,123,270,0.456,39,114,0.342,84,156,0.538,0.528,60,67,0.896,12,44,56,29,12,2,31,37,345
2015-16,26,DEN,NBA,SG,8,0,82,8,21,0.381,4,17,0.235,4,4,1,0.476,7,8,0.875,2,4,6,3,2,0,4,7,27
2015-16,26,BRK,NBA,SG,23,0,534,115,249,0.462,35,97,0.361,80,152,0.526,0.532,53,59,0.898,10,40,50,26,10,2,27,30,318
2016-17,27,BRK,NBA,SG,70,24,1754,305,735,0.415,105,308,0.341,200,427,0.468,0.486,204,242,0.843,22,258,280,157,45,6,135,118,919
2017-18,28,TOT,NBA,SG,52,1,640,110,294,0.374,46,144,0.319,64,150,0.427,0.452,64,72,0.889,5,82,87,46,13,5,38,33,330
2017-18,28,BRK,NBA,SG,16,0,183,25,87,0.287,11,43,0.256,14,44,0.318,0.351,18,19,0.947,1,34,35,15,2,1,16,8,79
2017-18,28,MIL,NBA,SG,23,0,205,31,82,0.378,13,46,0.283,18,36,0.5,0.457,18,19,0.947,1,24,25,15,5,1,9,15,93
2017-18,28,LAC,NBA,SG,4,0,38,7,18,0.389,3,7,0.429,4,11,0.364,0.472,2,2,1,0,2,2,3,0,0,1,2,19
2017-18,28,CHI,NBA,SG,9,1,214,47,107,0.439,19,48,0.396,28,59,0.475,0.528,26,32,0.813,3,22,25,13,6,3,12,8,139
Career,NA,,NBA,,157,25,3082,545,1319,0.413,194,579,0.335,351,740,0.474,0.487,332,385,0.862,40,389,429,236,73,13,206,191,1616
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BRK,NBA,,109,24,2471,445,1071,0.415,151,448,0.337,294,623,0.472,0.486,275,320,0.859,33,332,365,198,57,9,178,156,1316
1 season,NA,MIL,NBA,,23,0,205,31,82,0.378,13,46,0.283,18,36,0.5,0.457,18,19,0.947,1,24,25,15,5,1,9,15,93
1 season,NA,CHI,NBA,,9,1,214,47,107,0.439,19,48,0.396,28,59,0.475,0.528,26,32,0.813,3,22,25,13,6,3,12,8,139
1 season,NA,DEN,NBA,,8,0,82,8,21,0.381,4,17,0.235,4,4,1,0.476,7,8,0.875,2,4,6,3,2,0,4,7,27
1 season,NA,LAC,NBA,,4,0,38,7,18,0.389,3,7,0.429,4,11,0.364,0.472,2,2,1,0,2,2,3,0,0,1,2,19
1 season,NA,MIN,NBA,,4,0,72,7,20,0.35,4,13,0.308,3,7,0.429,0.45,4,4,1,1,5,6,4,3,0,2,3,22
