,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,25,MIN,NBA,SG,4,72,,87%,13%,,,+9.8,+19.7,1,1,3,0,1,0,10,0,1
2015-16,26,TOT,NBA,SG,31,616,,41%,56%,3%,,-11.8,-7.0,2,22,18,6,31,5,70,5,14
2015-16,26,DEN,NBA,SG,8,82,,94%,6%,,,-4.6,-1.5,1,2,6,1,4,1,7,0,0
2015-16,26,BRK,NBA,SG,23,534,,33%,64%,3%,1%,-13.0,-6.3,1,20,12,5,27,4,63,5,14
2016-17,27,BRK,NBA,SG,70,1754,22%,69%,9%,,,-6.4,0.0,57,52,52,17,90,9,389,22,60
2017-18,28,TOT,NBA,SG,52,640,16%,49%,30%,6%,,-9.2,-6.6,16,12,21,4,32,2,116,7,16
2017-18,28,BRK,NBA,SG,16,183,46%,49%,5%,,,-11.1,-7.5,6,6,5,1,7,0,39,3,7
2017-18,28,MIL,NBA,SG,23,205,8%,69%,22%,1%,,-8.4,-8.8,4,3,11,1,10,0,38,2,1
2017-18,28,LAC,NBA,SG,4,38,,74%,25%,,,-2.1,-2.5,1,0,1,0,0,1,8,0,1
2017-18,28,CHI,NBA,SG,9,214,,25%,58%,16%,,-9.6,-2.0,5,3,4,2,15,1,31,2,7
Career,,,NBA,,157,3082,16%,59%,23%,2%,,-7.7,-2.3,76,87,94,27,154,16,585,34,91
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BRK,NBA,,109,2471,19%,59%,21%,1%,,-8.2,-1.9,64,78,69,23,124,13,491,30,81
1 season,,MIL,NBA,,23,205,8%,69%,22%,1%,,-8.4,-8.8,4,3,11,1,10,0,38,2,1
1 season,,CHI,NBA,,9,214,,25%,58%,16%,,-9.6,-2.0,5,3,4,2,15,1,31,2,7
1 season,,DEN,NBA,,8,82,,94%,6%,,,-4.6,-1.5,1,2,6,1,4,1,7,0,0
1 season,,LAC,NBA,,4,38,,74%,25%,,,-2.1,-2.5,1,0,1,0,0,1,8,0,1
1 season,,MIN,NBA,,4,72,,87%,13%,,,+9.8,+19.7,1,1,3,0,1,0,10,0,1
