,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,21,CINCY,35,720,114,261,46,122,65,90,42,111,52,27,2,43,45,339,.437,.377,.722,20.6,9.7,3.2,1.5
2011-12,22,CINCY,37,1277,185,432,92,245,66,88,52,169,78,49,12,56,49,528,.428,.376,.750,34.5,14.3,4.6,2.1
2012-13,23,CINCY,34,1169,194,488,82,267,107,145,45,176,63,42,8,67,42,577,.398,.307,.738,34.4,17.0,5.2,1.9
2013-14,24,CINCY,34,1149,214,506,93,267,180,213,36,146,86,48,1,70,46,701,.423,.348,.845,33.8,20.6,4.3,2.5
Career,,,140,4315,707,1687,313,901,418,536,175,602,279,166,23,236,182,2145,.419,.347,.780,30.8,15.3,4.3,2.0
