Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,24,IND,NBA,PG,78,2,1238,107,259,0.413,2,18,0.111,105,241,0.436,0.417,108,139,0.777,30,92,122,269,93,5,106,112,324
1984-85,25,TOT,NBA,PG,21,0,190,10,27,0.37,0,1,0,10,26,0.385,0.37,8,8,1,4,12,16,50,11,0,13,28,28
1984-85,25,DET,NBA,PG,6,0,31,2,7,0.286,0,0,NA,2,7,0.286,0.286,0,0,NA,0,1,1,8,0,0,2,5,4
1984-85,25,ATL,NBA,PG,15,0,159,8,20,0.4,0,1,0,8,19,0.421,0.4,8,8,1,4,11,15,42,11,0,11,23,24
1988-89,29,CHH,NBA,SG,14,0,250,8,25,0.32,0,2,0,8,23,0.348,0.32,7,11,0.636,6,28,34,93,14,0,9,28,23
1989-90,30,MIN,NBA,PG,80,38,1744,73,229,0.319,2,9,0.222,71,220,0.323,0.323,39,54,0.722,41,122,163,337,73,4,63,114,187
Career,NA,,NBA,,193,40,3422,198,540,0.367,4,30,0.133,194,510,0.38,0.37,162,212,0.764,81,254,335,749,191,9,191,282,562
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIN,NBA,,80,38,1744,73,229,0.319,2,9,0.222,71,220,0.323,0.323,39,54,0.722,41,122,163,337,73,4,63,114,187
1 season,NA,IND,NBA,,78,2,1238,107,259,0.413,2,18,0.111,105,241,0.436,0.417,108,139,0.777,30,92,122,269,93,5,106,112,324
1 season,NA,ATL,NBA,,15,0,159,8,20,0.4,0,1,0,8,19,0.421,0.4,8,8,1,4,11,15,42,11,0,11,23,24
1 season,NA,CHH,NBA,,14,0,250,8,25,0.32,0,2,0,8,23,0.348,0.32,7,11,0.636,6,28,34,93,14,0,9,28,23
1 season,NA,DET,NBA,,6,0,31,2,7,0.286,0,0,NA,2,7,0.286,0.286,0,0,NA,0,1,1,8,0,0,2,5,4
