,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,22,DET,NBA,SF,42,435,,,63%,35%,2%,-3.3,-8.4,10,6,16,2,5,0,54,1,5
2003-04,23,DET,NBA,SF,82,2701,,1%,95%,4%,,+6.8,+0.8,55,38,80,16,61,0,413,19,40
2004-05,24,DET,NBA,SF,82,3039,,,97%,3%,,+7.5,+12.2,69,41,93,13,127,0,543,29,54
2005-06,25,DET,NBA,SF,82,2898,,,99%,1%,,+12.6,+16.4,35,36,54,8,109,11,432,27,54
2006-07,26,DET,NBA,SF,82,3001,,,92%,8%,,+5.6,+3.7,47,29,72,6,98,20,509,18,41
2007-08,27,DET,NBA,SF,82,2694,,,98%,2%,,+9.9,+4.1,49,27,52,6,103,6,602,23,33
2008-09,28,DET,NBA,SF,82,3057,,3%,81%,17%,,-1.6,-4.6,41,44,57,4,99,18,572,20,37
2009-10,29,DET,NBA,SF,49,1664,,4%,87%,9%,,-4.7,+1.9,22,27,35,4,44,5,361,12,19
2010-11,30,DET,NBA,SF,78,2562,,2%,90%,8%,,-3.0,+2.5,43,24,56,6,79,13,487,19,28
2011-12,31,DET,NBA,SF,63,2087,,5%,92%,3%,,-6.7,-3.3,40,25,46,4,43,7,340,5,27
2012-13,32,TOT,NBA,SF,82,2631,,2%,92%,6%,,+2.5,+3.5,46,29,46,6,50,4,448,8,29
2012-13,32,DET,NBA,SF,45,1457,,3%,95%,2%,,-3.8,+0.8,29,20,24,1,33,2,259,5,23
2012-13,32,MEM,NBA,SF,37,1174,,1%,88%,11%,,+10.6,+8.3,17,9,22,5,17,2,189,3,6
2013-14,33,MEM,NBA,SF,76,1948,,3%,94%,3%,,+1.4,-1.4,26,11,42,2,23,9,257,4,13
2014-15,34,TOT,NBA,SF,58,1397,,,65%,35%,,-4.5,-5.8,20,10,25,2,18,1,208,3,9
2014-15,34,MEM,NBA,SF,26,628,,,63%,37%,,-0.5,-4.6,8,5,11,0,9,0,83,1,7
2014-15,34,BOS,NBA,SF,9,198,,,47%,53%,,+6.3,+6.6,3,0,1,1,0,0,40,0,0
2014-15,34,DET,NBA,SF,23,571,,,74%,27%,,-12.7,-13.1,9,5,13,1,9,1,85,2,2
2015-16,35,MIN,NBA,SF,77,1462,,,84%,16%,,-2.7,+0.9,13,9,34,2,8,10,163,1,4
Career,,,NBA,,1017,31576,,1%,90%,8%,,+2.7,+3.0,516,356,708,81,867,104,5389,189,393
,,,,,,,,,,,,,,,,,,,,,,
12 seasons,,DET,NBA,,792,26166,,2%,92%,7%,,+2.8,+3.3,449,322,598,71,810,83,4657,180,363
3 seasons,,MEM,NBA,,139,3750,,2%,87%,12%,,+4.0,+1.1,51,25,75,7,49,11,529,8,26
1 season,,MIN,NBA,,77,1462,,,84%,16%,,-2.7,+0.9,13,9,34,2,8,10,163,1,4
1 season,,BOS,NBA,,9,198,,,47%,53%,,+6.3,+6.6,3,0,1,1,0,0,40,0,0
