Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,25,DET,NBA,PF,7,NA,119,12.7,21.6,0.588,0.8,0.8,1,1.7,7.6,9.3,0.8,0,2.1,9.7,26.2,NA,NA,97
1974-75,26,DET,NBA,PF,3,NA,81,10.8,19.8,0.545,3,4.2,0.714,3,10.2,13.2,2.4,0,0,3.6,24.6,NA,NA,101
1975-76,27,DET,NBA,PF,9,NA,153,11.1,26.6,0.416,4.5,5.4,0.833,3.6,6.9,10.5,2.7,1.2,1.2,7.8,26.6,NA,NA,108
Career,NA,,NBA,,19,NA,353,11.5,23.4,0.491,3,3.7,0.815,2.8,7.9,10.7,2,0.5,1.2,7.5,26,NA,NA,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,19,NA,353,11.5,23.4,0.491,3,3.7,0.815,2.8,7.9,10.7,2,0.5,1.2,7.5,26,NA,NA,103
