Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1971-72,23,ATL,NBA,PF,6,NA,11,3.2,7.3,0.432,0.5,1.3,0.375,NA,NA,3,0.8,NA,NA,2.2,6.8
1972-73,24,ATL,NBA,PF,6,NA,16.5,1.8,5.3,0.344,0.5,0.8,0.6,NA,NA,3.5,0.5,NA,NA,3.5,4.2
1973-74,25,DET,NBA,PF,7,NA,17,4.3,7.3,0.588,0.3,0.3,1,0.6,2.6,3.1,0.3,0,0.7,3.3,8.9
1974-75,26,DET,NBA,PF,3,NA,27,6,11,0.545,1.7,2.3,0.714,1.7,5.7,7.3,1.3,0,0,2,13.7
1975-76,27,DET,NBA,PF,9,NA,17,4.1,9.9,0.416,1.7,2,0.833,1.3,2.6,3.9,1,0.4,0.4,2.9,9.9
Career,NA,,NBA,,31,NA,16.7,3.7,8,0.462,0.9,1.3,0.7,1.1,3.1,3.8,0.7,0.2,0.5,2.9,8.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,19,NA,18.6,4.5,9.1,0.491,1.2,1.4,0.815,1.1,3.1,4.2,0.8,0.2,0.5,2.9,10.1
2 seasons,NA,ATL,NBA,,12,NA,13.8,2.5,6.3,0.395,0.5,1.1,0.462,NA,NA,3.3,0.7,NA,NA,2.8,5.5
