Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,NYK,NBA,C,1,NA,6,0,24,0,NA,NA,NA,0,24,0,0,0,NA,NA,NA,18,0,NA,NA,6,0
1968-69,25,NYK,NBA,C,10,NA,62,2.3,8.7,0.267,NA,NA,NA,2.3,8.7,0.267,1.7,1.7,1,NA,NA,18.6,1.7,NA,NA,9.3,6.4
1969-70,26,NYK,NBA,C,18,NA,128,5.1,13.2,0.383,NA,NA,NA,5.1,13.2,0.383,2,2.8,0.7,NA,NA,12.4,1.7,NA,NA,9.6,12.1
Career,NA,,NBA,,29,NA,196,4,12.1,0.333,NA,NA,NA,4,12.1,0.333,1.8,2.4,0.769,NA,NA,14.5,1.7,NA,NA,9.4,9.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,29,NA,196,4,12.1,0.333,NA,NA,NA,4,12.1,0.333,1.8,2.4,0.769,NA,NA,14.5,1.7,NA,NA,9.4,9.9
