Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,24,NYK,NBA,C,1,NA,6,0,4,0,NA,NA,NA,0,4,0,0,0,0,NA,NA,NA,3,0,NA,NA,1,0
1968-69,25,NYK,NBA,C,10,NA,62,4,15,0.267,NA,NA,NA,4,15,0.267,0.267,3,3,1,NA,NA,32,3,NA,NA,16,11
1969-70,26,NYK,NBA,C,18,NA,128,18,47,0.383,NA,NA,NA,18,47,0.383,0.383,7,10,0.7,NA,NA,44,6,NA,NA,34,43
Career,NA,,NBA,,29,NA,196,22,66,0.333,NA,NA,NA,22,66,0.333,0.333,10,13,0.769,NA,NA,79,9,NA,NA,51,54
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,NBA,,29,NA,196,22,66,0.333,NA,NA,NA,22,66,0.333,0.333,10,13,0.769,NA,NA,79,9,NA,NA,51,54
