Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,26,CAR,ABA,SG,12,NA,234,3.4,11.4,0.297,0.2,0.8,0.2,3.2,10.6,0.304,1.7,2.3,0.733,3.2,3.4,6.6,3.4,NA,NA,3.5,6,8.6
1973-74,27,CAR,ABA,SG,4,NA,133,6,14.3,0.415,0,0.5,0,6,13.8,0.431,1.9,3.2,0.583,1.1,4.1,5.1,3,1.9,0,1.6,4.9,13.8
1974-75,28,KEN,ABA,SG,15,NA,544,4.9,11.7,0.418,0,0.3,0,4.9,11.4,0.43,2.1,2.7,0.78,1.3,4.2,5.5,5.8,1.9,0.3,2.6,3.6,11.9
1975-76,29,NYA,ABA,SG,8,NA,96,3.7,13.9,0.27,0,0.4,0,3.7,13.5,0.278,2.3,3.7,0.6,1.9,2.3,4.1,2.6,1.9,0.4,3.7,7.1,9.7
1976-77,30,DEN,NBA,SG,6,NA,170,4,9.7,0.413,NA,NA,NA,4,9.7,0.413,1.3,1.7,0.75,1.1,1.9,3,5.7,2.1,0.4,NA,2.5,9.3
1977-78,31,PHI,NBA,PG,5,NA,31,3.5,11.6,0.3,NA,NA,NA,3.5,11.6,0.3,0,0,NA,2.3,4.6,7,11.6,5.8,0,5.8,4.6,7
1978-79,32,PHO,NBA,SG,14,NA,103,5.2,11.9,0.441,NA,NA,NA,5.2,11.9,0.441,4.5,5.6,0.813,1.7,3.8,5.6,4.5,2.1,0,5.6,7,15
Career,NA,,TOT,,64,NA,1311,4.5,11.8,0.383,0,0.5,0.077,4.5,11.5,0.392,2.1,2.8,0.735,1.7,3.6,5.3,4.9,2.1,0.3,3.1,4.6,11.1
,NA,,ABA,,39,NA,1007,4.6,12.2,0.375,0,0.5,0.077,4.5,11.7,0.387,2,2.8,0.718,1.8,3.8,5.6,4.5,1.9,0.3,2.8,4.6,11.2
,NA,,NBA,,25,NA,304,4.4,10.7,0.411,NA,NA,NA,4.4,10.7,0.411,2.3,2.8,0.792,1.4,2.8,4.3,5.9,2.5,0.2,5.6,4.3,11
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CAR,ABA,,16,NA,367,4.3,12.5,0.346,0.1,0.7,0.143,4.2,11.8,0.358,1.8,2.6,0.667,2.5,3.6,6.1,3.2,1.9,0,2.8,5.6,10.5
1 season,NA,KEN,ABA,,15,NA,544,4.9,11.7,0.418,0,0.3,0,4.9,11.4,0.43,2.1,2.7,0.78,1.3,4.2,5.5,5.8,1.9,0.3,2.6,3.6,11.9
1 season,NA,PHO,NBA,,14,NA,103,5.2,11.9,0.441,NA,NA,NA,5.2,11.9,0.441,4.5,5.6,0.813,1.7,3.8,5.6,4.5,2.1,0,5.6,7,15
1 season,NA,NYA,ABA,,8,NA,96,3.7,13.9,0.27,0,0.4,0,3.7,13.5,0.278,2.3,3.7,0.6,1.9,2.3,4.1,2.6,1.9,0.4,3.7,7.1,9.7
1 season,NA,DEN,NBA,,6,NA,170,4,9.7,0.413,NA,NA,NA,4,9.7,0.413,1.3,1.7,0.75,1.1,1.9,3,5.7,2.1,0.4,NA,2.5,9.3
1 season,NA,PHI,NBA,,5,NA,31,3.5,11.6,0.3,NA,NA,NA,3.5,11.6,0.3,0,0,NA,2.3,4.6,7,11.6,5.8,0,5.8,4.6,7
