,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,25,DNR,ABA,,4,,1,,,,2,2,,,,,,,,,8
1972-73,26,DNR,ABA,,6,,0,,,,8,8,,,,,,,,,20
1973-74,27,DNR,ABA,,4,12,0,3,4,9,0,0,1,0,1,20,2,0,4,2,8
1974-75,28,UTS,ABA,,8,,1,,,,9,11,,,,,,,,,19
Career,,,,,8,,1,,,,9,11,,,,,,,,,20
3 Seasons,,DNR,ABA,,6,,1,,,,8,8,,,,,,,,,20
1 Season,,UTS,ABA,,8,,1,,,,9,11,,,,,,,,,19
