Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,SDR,NBA,PG,77,NA,1448,177,449,0.394,131,204,0.642,NA,NA,216,238,NA,NA,158,485
1969-70,23,SDR,NBA,PG,35,NA,717,96,247,0.389,68,91,0.747,NA,NA,81,113,NA,NA,90,260
1970-71,24,POR,NBA,PG,81,NA,2303,378,895,0.422,267,369,0.724,NA,NA,282,380,NA,NA,214,1023
1971-72,25,POR,NBA,PG,80,NA,2445,329,753,0.437,151,201,0.751,NA,NA,229,413,NA,NA,209,809
1972-73,26,POR,NBA,PG,76,NA,1822,214,525,0.408,73,102,0.716,NA,NA,157,294,NA,NA,155,501
1973-74,27,CHI,NBA,PG,55,NA,618,64,170,0.376,54,76,0.711,16,53,69,56,36,1,63,182
1974-75,28,TOT,NBA,PG,58,NA,1074,123,291,0.423,73,103,0.709,25,70,95,112,70,8,101,319
1974-75,28,CHI,NBA,PG,12,NA,340,43,104,0.413,28,39,0.718,6,20,26,35,16,1,31,114
1974-75,28,NOJ,NBA,PG,28,NA,613,67,159,0.421,41,59,0.695,13,42,55,69,47,6,58,175
1974-75,28,KCO,NBA,PG,18,NA,121,13,28,0.464,4,5,0.8,6,8,14,8,7,1,12,30
Career,NA,,NBA,,462,NA,10427,1381,3330,0.415,817,1146,0.713,41,123,1129,1606,106,9,990,3579
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,POR,NBA,,237,NA,6570,921,2173,0.424,491,672,0.731,NA,NA,668,1087,NA,NA,578,2333
2 seasons,NA,SDR,NBA,,112,NA,2165,273,696,0.392,199,295,0.675,NA,NA,297,351,NA,NA,248,745
2 seasons,NA,CHI,NBA,,67,NA,958,107,274,0.391,82,115,0.713,22,73,95,91,52,2,94,296
1 season,NA,NOJ,NBA,,28,NA,613,67,159,0.421,41,59,0.695,13,42,55,69,47,6,58,175
1 season,NA,KCO,NBA,,18,NA,121,13,28,0.464,4,5,0.8,6,8,14,8,7,1,12,30
