Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,27,CHI,NBA,PG,9,NA,108,7.3,15.6,0.471,3.2,5,0.636,0.5,4.1,4.6,3.2,3.2,0,2.3,17.8,NA,NA,102
1974-75,28,KCO,NBA,PG,6,NA,34,4.3,13,0.333,8.7,11.6,0.75,1.4,1.4,2.9,4.3,1.4,0,13,17.4,NA,NA,103
Career,NA,,NBA,,15,NA,142,6.6,14.9,0.448,4.5,6.6,0.625,0.7,3.5,4.2,3.5,2.8,0,4.9,17.7,NA,NA,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,9,NA,108,7.3,15.6,0.471,3.2,5,0.636,0.5,4.1,4.6,3.2,3.2,0,2.3,17.8,NA,NA,102
1 season,NA,KCO,NBA,,6,NA,34,4.3,13,0.333,8.7,11.6,0.75,1.4,1.4,2.9,4.3,1.4,0,13,17.4,NA,NA,103
1 season,NA,SDR,NBA,,0,NA,0,NA,NA,0.453,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
