,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,SDR,NBA,,10,16,6,10,,,4,8,,,5,26
1973-74,27,CHI,NBA,,5,8,3,4,,,4,2,,,2,13
1974-75,28,TOT,NBA,,1,4,2,3,1,1,1,1,,0,4,4
1974-75,28,KCO,NBA,,1,4,2,3,1,1,1,1,,0,4,4
Career,,,,,10,16,6,10,,,4,8,,,5,26
1 Season,,CHI,NBA,,5,8,3,4,,,4,2,,,2,13
1 Season,,SDR,NBA,,10,16,6,10,,,4,8,,,5,26
1 Season,,KCO,NBA,,1,4,2,3,1,1,1,1,,0,4,4
