Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,24,MNL,NBA,PG,72,NA,27,4.2,12,0.349,2.6,3.3,0.772,3.1,2.3,1.9,11
1957-58,25,MNL,NBA,PG,66,NA,31.4,4,12,0.335,3.1,4.1,0.765,3.6,3.3,2.2,11.2
1958-59,26,MNL,NBA,PG,58,NA,27.6,3.6,9.5,0.373,2.1,2.8,0.75,3.1,3.2,2.1,9.2
1959-60,27,MNL,NBA,PG,73,NA,28.4,3.2,9.8,0.322,1.9,2.6,0.705,3.4,3.5,2.3,8.2
1960-61,28,LAL,NBA,PG,55,NA,10.9,1.1,3.8,0.295,1.3,1.8,0.71,1.3,1.5,1.3,3.5
1961-62,29,CHP,NBA,PG,70,NA,35.2,6,16.1,0.375,4,5.3,0.752,2.8,5.4,2.7,16.1
1962-63,30,CHZ,NBA,PG,32,NA,27.5,2.6,7.7,0.343,1.8,2.7,0.694,2.1,4.5,2.6,7.1
Career,NA,,NBA,,426,NA,27.3,3.7,10.6,0.349,2.5,3.3,0.745,2.9,3.3,2.1,9.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"MNL,LAL",NBA,,324,NA,25.6,3.3,9.7,0.34,2.2,3,0.746,2.9,2.8,2,8.8
2 seasons,NA,"CHP,CHZ",NBA,,102,NA,32.8,5,13.5,0.369,3.3,4.5,0.741,2.6,5.1,2.6,13.3
