Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,24,MNL,NBA,PG,5,NA,40.8,8.4,20,0.42,4.6,5.2,0.885,6,7.6,3,21.4
1958-59,26,MNL,NBA,PG,13,NA,35.9,4.8,13.3,0.364,2.5,3.1,0.8,3.4,5.4,2.9,12.2
1959-60,27,MNL,NBA,PG,9,NA,23,2.2,7.4,0.299,2,3.1,0.643,1.1,5,1.9,6.4
1960-61,28,LAL,NBA,PG,7,NA,6.6,0.7,3.4,0.208,0.1,0.6,0.25,0.9,1.7,1,1.6
Career,NA,,NBA,,34,NA,27.2,3.8,10.7,0.357,2.2,2.9,0.755,2.6,4.9,2.3,9.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"MNL,LAL",NBA,,34,NA,27.2,3.8,10.7,0.357,2.2,2.9,0.755,2.6,4.9,2.3,9.8
