,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,21,SAC,NBA,24:07,8,10,4,4,5,7,4,4,2,5,6,3,1,1,2,5,22,21.7
2001-02,22,SAC,NBA,46:48,9,19,2,5,7,15,5,6,4,10,13,3,2,2,3,5,20,16.6
2002-03,23,SAC,NBA,30:27,7,12,1,2,6,10,3,4,2,8,9,2,4,3,2,4,17,14.9
2003-04,24,SAS,NBA,33:53,7,14,4,8,3,8,3,6,1,7,7,3,3,1,5,4,18,14.6
2006-07,27,ORL,NBA,41:20,10,14,2,3,8,12,2,3,1,6,7,5,2,2,4,6,22,15.6
2007-08,28,ORL,NBA,44:01,9,18,3,5,8,13,12,13,4,8,9,9,3,1,7,6,26,23.5
2008-09,29,ORL,NBA,47:17,10,18,4,6,8,13,11,13,1,10,10,14,2,1,5,5,29,26.6
2010-11,31,TOT,NBA,40:47,5,16,3,7,3,9,2,4,1,6,6,5,4,1,3,5,15,11.5
2010-11,31,ORL,NBA,40:47,5,16,3,7,3,9,2,4,1,6,6,5,4,1,3,5,15,11.5
2011-12,32,ORL,NBA,40:10,5,11,2,4,4,9,5,7,1,4,5,3,2,2,3,5,11,7.9
2013-14,34,LAC,NBA,14:06,5,7,3,5,2,2,0,0,0,2,2,1,1,0,0,1,13,11.7
2014-15,35,LAC,NBA,8:48,1,4,1,4,1,1,0,0,1,2,2,3,1,1,1,4,3,2.6
Career,,,,47:17,10,19,4,8,8,15,12,13,4,10,13,14,4,3,7,6,29,26.6
5 Seasons,,ORL,NBA,47:17,10,18,4,7,8,13,12,13,4,10,10,14,4,2,7,6,29,26.6
3 Seasons,,SAC,NBA,46:48,9,19,4,5,7,15,5,6,4,10,13,3,4,3,3,5,22,21.7
2 Seasons,,LAC,NBA,14:06,5,7,3,5,2,2,0,0,1,2,2,3,1,1,1,4,13,11.7
1 Season,,SAS,NBA,33:53,7,14,4,8,3,8,3,6,1,7,7,3,3,1,5,4,18,14.6
