,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,21,SAC,NBA,SF,8,141,,,80%,21%,,-2.2,-4.0,2,3,9,1,2,0,24,0,4
2001-02,22,SAC,NBA,SF,16,443,,,72%,28%,,+1.3,-4.1,8,6,18,8,11,0,53,1,7
2002-03,23,SAC,NBA,SF,10,174,,,12%,80%,8%,-5.2,-10.8,3,2,6,0,6,0,32,2,0
2003-04,24,SAS,NBA,SF,10,271,,,98%,2%,,+2.4,-2.7,8,6,10,1,7,0,36,0,2
2006-07,27,ORL,NBA,SF,4,156,,,90%,10%,,-13.3,-16.5,5,3,7,0,2,0,29,1,0
2007-08,28,ORL,NBA,SF,10,399,,,85%,15%,,+0.7,-8.0,15,13,11,6,17,1,141,4,4
2008-09,29,ORL,NBA,SF,24,934,,,94%,6%,,+2.1,-1.9,31,21,40,7,46,3,283,7,11
2010-11,31,ORL,NBA,SF,6,209,,,91%,9%,,+1.9,-0.2,3,3,9,1,3,0,48,0,0
2011-12,32,ORL,NBA,SF,5,162,,,85%,15%,,-16.8,-11.7,5,1,7,1,4,1,26,0,1
2013-14,34,LAC,NBA,SF,5,41,,,,95%,6%,+9.4,+8.6,0,0,1,0,0,0,3,0,0
2014-15,35,LAC,NBA,SF,11,55,,,19%,81%,,-33.3,-37.4,1,1,5,0,0,0,10,0,0
Career,,,NBA,,109,2985,,,81%,19%,1%,-1.2,-5.4,81,59,123,25,98,5,685,15,29
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,ORL,NBA,,49,1860,,,91%,9%,,-1.1,-5.1,59,41,74,15,72,5,527,12,16
3 seasons,,SAC,NBA,,34,758,,,59%,39%,2%,-0.9,-5.6,13,11,33,9,19,0,109,3,11
2 seasons,,LAC,NBA,,16,96,,,11%,87%,2%,-15.1,-17.7,1,1,6,0,0,0,13,0,0
1 season,,SAS,NBA,,10,271,,,98%,2%,,+2.4,-2.7,8,6,10,1,7,0,36,0,2
