Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,21,SAC,NBA,SF,74,7,1245,5.6,13.7,0.412,1.1,3.5,0.326,4.5,10.2,0.442,3.6,4.6,0.777,2,6.6,8.6,2.8,2.1,1,2.2,5.7,16,NA,103,100
2001-02,22,SAC,NBA,SF,80,10,1970,7.4,17.5,0.422,1.6,4.4,0.368,5.8,13.2,0.44,4.3,5.9,0.726,1.6,7.6,9.3,4.2,1.5,0.8,2.1,4.7,20.7,NA,107,102
2002-03,23,SAC,NBA,SF,67,11,1175,7.1,16.7,0.422,1.2,3.3,0.372,5.8,13.4,0.435,3.8,4.7,0.8,1.5,6.6,8.1,3.7,1.1,0.5,2.1,5.4,19.1,NA,104,102
2003-04,24,SAS,NBA,SF,80,44,2073,6.8,16.7,0.406,2.6,6.3,0.419,4.2,10.5,0.399,3,4.2,0.708,1.3,7.9,9.3,4,2.1,0.8,2.4,4.3,19.2,NA,104,94
2004-05,25,ORL,NBA,SF,67,11,1757,9.5,22.6,0.419,2.7,7.1,0.38,6.8,15.5,0.438,5.4,6.5,0.836,1.8,4.9,6.7,4.4,1.2,0.5,3.4,4,27,NA,107,110
2005-06,26,ORL,NBA,SF,78,59,2615,8.3,18.2,0.454,2.4,5.9,0.403,5.9,12.3,0.478,5.3,6.2,0.861,1.5,5.5,6.9,4.5,1.5,0.4,2.7,4.9,24.2,NA,116,109
2006-07,27,ORL,NBA,SF,73,73,2268,8.1,19.4,0.419,2.6,6.6,0.388,5.6,12.8,0.435,4,5.2,0.781,1.3,5.6,6.9,5.5,1.6,0.4,3.4,5.2,22.8,NA,106,105
2007-08,28,ORL,NBA,SF,82,82,3026,9.4,20.7,0.456,2.8,7.1,0.4,6.6,13.7,0.485,5.5,6.6,0.829,1.4,6.6,8,6.9,1.3,0.4,4.2,4.1,27.2,NA,111,107
2008-09,29,ORL,NBA,SF,77,77,2815,7.8,18.9,0.413,2.5,6.9,0.356,5.3,12,0.445,5.8,7.2,0.807,0.8,6.7,7.6,6.9,1.2,0.4,3.8,4,23.9,NA,107,104
2009-10,30,TOR,NBA,SF,74,69,2272,6.3,15.3,0.409,2.5,6.6,0.374,3.8,8.7,0.436,4,5.1,0.774,1,6.8,7.8,6.9,1.2,0.7,2.8,5,19,NA,109,113
2010-11,31,TOT,NBA,SF-PF,81,72,2540,6.6,14.8,0.446,2.6,6.4,0.41,4,8.5,0.473,2.2,3.2,0.679,0.9,6.4,7.3,7,1.5,0.7,2.7,5.1,18,NA,112,105
2010-11,31,PHO,NBA,PF,25,16,630,6.9,15.6,0.44,3.3,7.8,0.423,3.6,7.7,0.458,2.1,2.9,0.722,1.6,6.5,8.1,4.7,1.5,1.1,2.5,6.2,19.1,NA,110,110
2010-11,31,ORL,NBA,SF,56,56,1910,6.5,14.6,0.448,2.4,5.9,0.404,4.2,8.7,0.478,2.2,3.3,0.667,0.7,6.4,7.1,7.9,1.5,0.6,2.8,4.7,17.6,NA,112,103
2011-12,32,ORL,NBA,SF,53,53,1653,6.8,16.4,0.415,3,8.4,0.353,3.8,8,0.48,2.2,3.1,0.705,0.8,5.7,6.5,7.6,1.5,0.6,4.6,4.5,18.8,NA,99,106
