,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2008-09,18,UCLA,34,,52,92,0,0,18,36,,116,7,18,15,24,,122,.565,,.500,,3.6,3.4,0.2
2009-10,19,UCLA,6,147,29,51,0,2,9,14,16,32,5,3,12,6,21,67,.569,.000,.643,24.5,11.2,5.3,0.8
2010-11,20,NMEXICO,26,729,138,262,0,0,61,90,89,273,16,14,34,61,86,337,.527,,.678,28.0,13.0,10.5,0.6
2011-12,21,NMEXICO,35,1078,188,347,2,2,103,137,108,388,43,39,35,82,78,481,.542,1.000,.752,30.8,13.7,11.1,1.2
Career,,,101,1954,407,752,2,4,191,277,213,809,71,74,96,173,185,1007,.541,.500,.690,29.2,10.0,8.0,0.7
