Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1990-91,25,MIN,NBA,SF,52,1,320,4.5,12.2,0.373,0,0.2,0,4.5,12,0.378,1.9,3.6,0.545,6.8,6,12.8,0.5,1,0.6,0.8,7.3,11,NA,104,113
Career,NA,,NBA,,52,1,320,4.5,12.2,0.373,0,0.2,0,4.5,12,0.378,1.9,3.6,0.545,6.8,6,12.8,0.5,1,0.6,0.8,7.3,11,NA,104,113
