Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Bill Bunting,,2,0.7,0
Tellis Frank,93.6,2,0.6,0.1
Dave Lattin,90.3,2,0.6,0.2
Ryan Kelly,90.1,2.2,0.7,0.1
Ron Bonham,88.1,1.8,0.7,0.2
Jim Loscutoff,86.7,2.1,0.9,0
Kevin Gamble,85.6,1.9,1,-0.1
Jim Holstein,85.4,1.8,0.6,0.2
Andrew Nicholson,84.7,1.7,0.6,0.1
Boštjan Nachbar,83.5,1.7,0.8,-0.1
Marquese Chriss,83.3,1.8,0.7,-0.2
