Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,VIR,ABA,SF,6,NA,35,5.1,10.3,0.5,0,0,NA,5.1,10.3,0.5,8.2,12.3,0.667,2.1,4.1,6.2,1,NA,1,4.1,18.5
Career,NA,,ABA,,6,NA,35,5.1,10.3,0.5,0,0,NA,5.1,10.3,0.5,8.2,12.3,0.667,2.1,4.1,6.2,1,NA,1,4.1,18.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,VIR,ABA,,6,NA,35,5.1,10.3,0.5,0,0,NA,5.1,10.3,0.5,8.2,12.3,0.667,2.1,4.1,6.2,1,NA,1,4.1,18.5
