Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,23,VIR,ABA,SF,6,35,16.8,0.589,0,1.2,NA,NA,NA,3.4,NA,6.1,NA,NA,0.1,0,0.1,0.153
Career,NA,,ABA,,6,35,16.8,0.589,0,1.2,NA,NA,NA,3.4,NA,6.1,NA,NA,0.1,0,0.1,0.153
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,VIR,ABA,,6,35,16.8,0.589,0,1.2,NA,NA,NA,3.4,NA,6.1,NA,NA,0.1,0,0.1,0.153
