,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,22,DEN,NBA,PG,82,2003,.362,14.7,.940,.148,.131,.122,.540,.060,.369,.420,.262,.368,.381,.250,.599,.015,7,1.000,.214,.333,2,0
2004-05,24,NOH,NBA,SG,29,550,.360,14.3,.893,.264,.028,.096,.506,.107,.365,.426,.400,.176,.367,.316,.517,.011,2,1.000,.158,.333,0,0
2006-07,26,MEM,NBA,PG,29,543,.416,14.6,.810,.248,.066,.102,.394,.190,.450,.647,.444,.214,.389,.269,.340,.000,0,1.000,.038,.000,0,0
Career,,,NBA,,140,3096,.371,14.6,.907,.192,.096,.113,.506,.093,.381,.473,.293,.307,.379,.274,.533,.012,9,1.000,.137,.300,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DEN,NBA,,82,2003,.362,14.7,.940,.148,.131,.122,.540,.060,.369,.420,.262,.368,.381,.250,.599,.015,7,1.000,.214,.333,2,0
1 season,,MEM,NBA,,29,543,.416,14.6,.810,.248,.066,.102,.394,.190,.450,.647,.444,.214,.389,.269,.340,.000,0,1.000,.038,.000,0,0
1 season,,NOH,NBA,,29,550,.360,14.3,.893,.264,.028,.096,.506,.107,.365,.426,.400,.176,.367,.316,.517,.011,2,1.000,.158,.333,0,0
