,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1979-80,18,ARIZONAST,29,936,166,332,,,63,86,,79,65,51,10,72,75,395,.500,,.733,32.3,13.6,2.7,2.2
1980-81,19,ARIZONAST,28,1003,197,390,,,70,101,,106,78,39,14,63,64,464,.505,,.693,35.8,16.6,3.8,2.8
1982-83,21,ARIZONAST,33,1206,283,552,,,147,188,,177,140,59,10,110,95,713,.513,,.782,36.5,21.6,5.4,4.2
Career,,,90,3145,646,1274,,,280,375,,362,283,149,34,245,234,1572,.507,,.747,34.9,17.5,4.0,3.1
