,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,LAL,NBA,PF,72,730,,,6%,94%,1%,+2.8,-1.4,35,5,32,2,15,0,250,4,9
2004-05,24,LAL,NBA,SF,61,768,,,55%,41%,4%,-8.1,-5.6,44,5,30,6,22,0,204,6,16
2005-06,25,LAL,NBA,SF,69,1333,,2%,65%,34%,,+2.6,+0.2,46,13,56,8,23,5,339,5,21
2006-07,26,LAL,NBA,SF,60,1982,,,86%,14%,,0.0,+0.2,64,25,57,12,57,10,567,13,37
2007-08,27,LAL,NBA,SF,74,1729,,1%,85%,15%,,+6.7,-1.7,66,23,61,5,45,14,480,10,35
2008-09,28,LAL,NBA,SF,65,1166,,,93%,7%,,+9.2,+1.5,47,13,50,7,22,11,380,5,20
2009-10,29,LAL,NBA,SF,29,272,,3%,70%,27%,,-8.9,-15.0,10,1,12,0,2,2,86,0,3
2010-11,30,LAL,NBA,SF,54,484,,1%,61%,37%,,+3.3,-4.1,22,4,17,2,3,3,137,0,5
2011-12,31,TOT,NBA,PF-SF,30,364,,,5%,95%,1%,-7.1,-4.3,22,2,26,1,0,2,78,0,0
2011-12,31,LAL,NBA,SF,9,65,,,,97%,3%,+9.0,+7.7,2,0,2,0,0,0,11,0,0
2011-12,31,CLE,NBA,PF,21,299,,,6%,94%,,-10.6,-3.4,20,2,24,1,0,2,67,0,0
2012-13,32,CLE,NBA,PF,50,857,,,5%,95%,,-3.1,+2.7,41,9,43,1,10,8,363,2,9
Career,,,NBA,,564,9685,,1%,63%,36%,,+1.6,-1.1,397,100,384,44,199,55,2884,45,155
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,LAL,NBA,,493,8529,,1%,71%,28%,1%,+2.5,-1.3,336,89,317,42,189,45,2454,43,146
2 seasons,,CLE,NBA,,71,1156,,,5%,95%,,-5.0,+1.1,61,11,67,2,10,10,430,2,9
