,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,LAL,NBA,PF,17,134,,,26%,74%,,+1.6,+0.3,10,1,11,1,0,0,59,0,1
2005-06,25,LAL,NBA,SF,7,235,,,84%,16%,1%,-13.7,-17.9,6,1,3,2,1,3,24,1,4
2006-07,26,LAL,NBA,SF,5,128,,,93%,7%,,-12.2,-2.6,11,1,6,0,1,1,27,0,4
2007-08,27,LAL,NBA,SF,21,353,,,74%,26%,,+1.4,-1.5,12,1,20,4,7,6,94,3,5
2008-09,28,LAL,NBA,SF,21,332,,,79%,22%,,+6.8,-1.4,13,4,16,2,5,4,97,0,1
2009-10,29,LAL,NBA,SF,16,96,,,98%,2%,,+10.0,+6.5,4,0,5,0,2,2,31,0,0
2010-11,30,LAL,NBA,SF,1,4,,,,100%,,-28.9,-28.1,2,0,0,0,0,0,0,0,0
Career,,,NBA,,88,1282,,,75%,24%,,-0.8,-3.9,58,8,61,9,16,16,332,4,15
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,LAL,NBA,,88,1282,,,75%,24%,,-0.8,-3.9,58,8,61,9,16,16,332,4,15
