,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,23,LAL,NBA,28:17,3,5,1,2,2,3,3,4,1,4,5,8,3,2,3,6,7,13.8
2005-06,25,LAL,NBA,40:06,9,19,2,3,8,17,2,2,3,8,10,4,2,1,4,4,19,16.9
2006-07,26,LAL,NBA,32:44,5,11,2,5,5,8,3,4,3,3,6,6,3,1,7,6,10,11.8
2007-08,27,LAL,NBA,28:44,7,11,2,3,6,8,4,5,2,6,7,5,2,1,3,5,18,17.4
2008-09,28,LAL,NBA,25:25,5,7,1,2,5,6,2,4,3,6,6,5,3,1,4,6,10,11.0
2009-10,29,LAL,NBA,13:07,2,3,1,2,1,3,2,4,0,2,2,2,1,1,1,3,7,5.7
2010-11,30,LAL,NBA,4:19,0,2,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,-3.1
Career,,,,40:06,9,19,2,5,8,17,4,5,3,8,10,8,3,2,7,6,19,17.4
