Season,Team,Lg,Salary
1999-00,Toronto Raptors,NBA,"$1,325,760"
2000-01,Toronto Raptors,NBA,"$1,425,120"
2001-02,Milwaukee Bucks,NBA,"$1,524,600"
2004-05,Utah Jazz,NBA,"$720,046"
Career,(may be incomplete),,"$4,995,526"
