Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,21,MNL,NBA,PF,12,NA,NA,0.445,0.403,NA,NA,NA,NA,NA,0.6,0.8,1.5,NA
1950-51,22,MNL,NBA,PF,7,NA,NA,0.467,0.49,NA,NA,NA,NA,NA,0.5,0.2,0.7,NA
1951-52,23,MNL,NBA,PF,13,495,16.8,0.517,0.46,NA,NA,NA,8.5,NA,1,0.9,1.9,0.18
1952-53,24,MNL,NBA,PF,12,400,17.1,0.444,0.496,NA,NA,NA,12.4,NA,0.3,0.9,1.2,0.145
1953-54,25,MNL,NBA,PF,13,375,17.3,0.524,0.324,NA,NA,NA,9.9,NA,0.9,0.8,1.7,0.216
1954-55,26,MNL,NBA,PF,7,209,18.8,0.456,0.541,NA,NA,NA,12.6,NA,0.2,0.5,0.7,0.161
1955-56,27,MNL,NBA,PF,3,90,13.5,0.575,0.769,NA,NA,NA,3.3,NA,0.3,0.1,0.4,0.193
1956-57,28,MNL,NBA,PF,5,162,15.7,0.449,0.41,NA,NA,NA,16.1,NA,0.2,0,0.3,0.077
1958-59,30,MNL,NBA,PF,13,371,16.6,0.483,0.412,NA,NA,NA,10.4,NA,0.6,0.3,0.9,0.114
Career,NA,,NBA,,85,2102,16.9,0.477,0.446,NA,NA,NA,10.6,NA,4.6,4.5,9.2,0.159
