Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,21,MNL,NBA,PF,12,NA,NA,NA,NA,0.369,NA,NA,0.767,NA,NA,NA,NA
1950-51,22,MNL,NBA,PF,7,NA,NA,NA,NA,0.406,NA,NA,0.66,NA,NA,NA,NA
1951-52,23,MNL,NBA,PF,13,NA,495,4.4,10.1,0.432,3.9,4.7,0.828,8,1.5,4.8,12.6
1952-53,24,MNL,NBA,PF,12,NA,400,4,12,0.331,5,5.9,0.848,9.4,2.2,5.3,13
1953-54,25,MNL,NBA,PF,13,NA,375,4.9,10.7,0.459,3,3.5,0.861,7,1.6,5,12.8
1954-55,26,MNL,NBA,PF,7,NA,209,5.2,14.6,0.353,6.2,7.9,0.783,13.4,2.2,6.2,16.5
1955-56,27,MNL,NBA,PF,3,NA,90,4.4,10.4,0.423,7.2,8,0.9,6.8,0.8,5.6,16
1956-57,28,MNL,NBA,PF,5,NA,162,7.3,18.4,0.398,4.9,7.6,0.647,9.6,3.8,6.4,19.6
1958-59,30,MNL,NBA,PF,13,NA,371,7.1,17.2,0.412,5.4,7.1,0.767,9,2.3,5.2,19.6
Career,NA,,NBA,,85,NA,2102,5.2,12.9,0.396,4.7,5.8,0.783,8.9,2,5.3,15
